Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;Precipitation__1;MaxTemp__1;MinTemp__1;Insolation__1;Precipitation__2;MaxTemp__2;MinTemp__2;Insolation__2
33436.0;0.0;25.9;9.8;6.3;0.9;17.72;71.25;1.966667;0.0;16.5;6.0;0.3;0.0;15.1;0.6;8.5
33437.0;0.0;28.5;14.4;2.8;3.4;18.98;77.0;2.1;0.0;25.9;9.8;6.3;0.0;16.5;6.0;0.3
33438.0;40.1;19.3;13.1;4.8;3.2;15.12;84.75;1.533333;0.0;28.5;14.4;2.8;0.0;25.9;9.8;6.3
33439.0;0.0;30.6;13.3;8.6;1.1;21.34;65.75;0.533333;40.1;19.3;13.1;4.8;0.0;28.5;14.4;2.8
33440.0;0.0;30.8;16.3;7.5;4.7;21.04;64.25;2.233333;0.0;30.6;13.3;8.6;40.1;19.3;13.1;4.8
33441.0;30.1;17.7;12.8;0.0;3.4;13.94;94.75;3.6;0.0;30.8;16.3;7.5;0.0;30.6;13.3;8.6
33442.0;28.0;13.3;10.2;0.2;0.5;11.58;81.5;6.333333;30.1;17.7;12.8;0.0;0.0;30.8;16.3;7.5
33443.0;28.3;15.8;6.6;8.3;1.0;9.78;76.25;0.866667;28.0;13.3;10.2;0.2;30.1;17.7;12.8;0.0
33444.0;0.0;21.2;4.4;8.6;1.5;12.5;74.25;0.4;28.3;15.8;6.6;8.3;28.0;13.3;10.2;0.2
33445.0;0.0;24.7;6.5;7.4;1.7;14.24;72.0;0.2;0.0;21.2;4.4;8.6;28.3;15.8;6.6;8.3
33446.0;0.0;26.7;9.8;8.2;2.1;18.56;53.25;1.6;0.0;24.7;6.5;7.4;0.0;21.2;4.4;8.6
33447.0;0.0;27.3;14.9;8.2;3.8;20.44;53.25;1.566667;0.0;26.7;9.8;8.2;0.0;24.7;6.5;7.4
33448.0;0.0;28.7;15.8;7.9;4.4;21.7;54.5;1.066667;0.0;27.3;14.9;8.2;0.0;26.7;9.8;8.2
33449.0;0.0;29.1;15.6;2.5;5.5;19.46;61.25;4.633333;0.0;28.7;15.8;7.9;0.0;27.3;14.9;8.2
33450.0;17.4;15.6;12.8;0.0;4.8;13.52;95.5;2.066667;0.0;29.1;15.6;2.5;0.0;28.7;15.8;7.9
33451.0;33.4;13.0;5.0;3.1;0.2;7.68;68.5;8.85;17.4;15.6;12.8;0.0;0.0;29.1;15.6;2.5
33452.0;0.0;11.4;1.6;8.7;2.5;6.0;65.25;1.6;33.4;13.0;5.0;3.1;17.4;15.6;12.8;0.0
33453.0;0.0;13.2;1.3;8.4;1.9;6.68;69.75;1.933333;0.0;11.4;1.6;8.7;33.4;13.0;5.0;3.1
33454.0;0.0;15.8;3.2;2.3;1.3;9.64;76.75;0.266667;0.0;13.2;1.3;8.4;0.0;11.4;1.6;8.7
33455.0;2.3;15.3;11.0;0.0;1.0;13.82;93.0;0.0;0.0;15.8;3.2;2.3;0.0;13.2;1.3;8.4
33456.0;27.1;16.0;11.8;0.7;0.5;13.14;92.5;2.033333;2.3;15.3;11.0;0.0;0.0;15.8;3.2;2.3
33457.0;26.6;18.1;11.9;1.4;0.5;14.3;87.0;0.866667;27.1;16.0;11.8;0.7;2.3;15.3;11.0;0.0
33458.0;0.0;18.8;12.9;1.2;1.0;15.8;84.0;3.833333;26.6;18.1;11.9;1.4;27.1;16.0;11.8;0.7
33459.0;0.6;20.7;14.9;0.0;1.0;17.24;84.75;3.4;0.0;18.8;12.9;1.2;26.6;18.1;11.9;1.4
33460.0;3.4;16.8;12.3;2.3;1.2;13.82;68.75;6.833333;0.6;20.7;14.9;0.0;0.0;18.8;12.9;1.2
33461.0;0.0;16.0;8.8;0.9;0.7;11.98;83.0;0.866667;3.4;16.8;12.3;2.3;0.6;20.7;14.9;0.0
33462.0;0.0;19.1;10.3;4.7;0.8;14.34;74.25;5.333333;0.0;16.0;8.8;0.9;3.4;16.8;12.3;2.3
33463.0;0.0;24.8;14.3;8.7;2.8;17.66;75.25;0.866667;0.0;19.1;10.3;4.7;0.0;16.0;8.8;0.9
33464.0;0.0;26.2;12.3;8.7;4.8;17.98;81.75;0.666667;0.0;24.8;14.3;8.7;0.0;19.1;10.3;4.7
33465.0;0.0;27.2;16.3;9.5;2.0;20.82;72.0;2.433333;0.0;26.2;12.3;8.7;0.0;24.8;14.3;8.7
33466.0;0.0;26.2;14.3;8.8;1.0;19.18;62.0;0.866667;0.0;27.2;16.3;9.5;0.0;26.2;12.3;8.7
33467.0;0.0;25.6;13.8;9.2;8.1;18.3;51.0;3.466667;0.0;26.2;14.3;8.8;0.0;27.2;16.3;9.5
33468.0;0.0;26.2;11.2;6.5;3.8;17.96;54.25;0.4;0.0;25.6;13.8;9.2;0.0;26.2;14.3;8.8
33469.0;0.0;27.7;13.0;9.1;3.9;19.82;53.0;2.566667;0.0;26.2;11.2;6.5;0.0;25.6;13.8;9.2
33470.0;0.0;29.1;13.3;8.8;3.8;21.0;56.25;2.466667;0.0;27.7;13.0;9.1;0.0;26.2;11.2;6.5
33471.0;0.0;27.6;17.4;3.3;4.0;20.9;67.0;0.966667;0.0;29.1;13.3;8.8;0.0;27.7;13.0;9.1
33472.0;0.0;27.6;16.0;5.1;3.0;20.6;74.5;0.0;0.0;27.6;17.4;3.3;0.0;29.1;13.3;8.8
33473.0;0.0;29.0;18.4;7.9;2.0;22.28;66.5;2.1;0.0;27.6;16.0;5.1;0.0;27.6;17.4;3.3
33474.0;0.0;22.5;16.5;7.6;2.6;18.16;68.25;2.466667;0.0;29.0;18.4;7.9;0.0;27.6;16.0;5.1
33475.0;0.0;23.3;14.5;3.0;1.8;17.32;83.75;1.666667;0.0;22.5;16.5;7.6;0.0;29.0;18.4;7.9
33476.0;0.0;29.4;13.6;1.1;0.6;18.86;78.25;1.766667;0.0;23.3;14.5;3.0;0.0;22.5;16.5;7.6
33477.0;0.0;19.0;16.5;0.0;2.5;17.62;87.0;3.5;0.0;29.4;13.6;1.1;0.0;23.3;14.5;3.0
33478.0;0.1;21.3;16.9;0.0;1.0;18.82;88.25;2.733333;0.0;19.0;16.5;0.0;0.0;29.4;13.6;1.1
33479.0;0.6;22.2;17.7;0.0;0.5;19.34;91.75;0.8;0.1;21.3;16.9;0.0;0.0;19.0;16.5;0.0
33480.0;10.2;28.7;17.7;4.0;1.0;20.88;82.0;1.233333;0.6;22.2;17.7;0.0;0.1;21.3;16.9;0.0
33481.0;10.1;18.4;14.6;0.0;1.8;16.1;94.0;4.8;10.2;28.7;17.7;4.0;0.6;22.2;17.7;0.0
33482.0;5.7;17.8;13.6;2.4;1.2;14.92;68.25;8.533333;10.1;18.4;14.6;0.0;10.2;28.7;17.7;4.0
33483.0;0.0;23.1;12.1;9.1;4.0;17.48;61.75;3.266667;5.7;17.8;13.6;2.4;10.1;18.4;14.6;0.0
33484.0;0.0;25.1;11.8;9.6;3.5;17.94;62.5;0.1;0.0;23.1;12.1;9.1;5.7;17.8;13.6;2.4
33485.0;0.0;23.8;13.8;7.5;3.0;17.76;60.75;3.1;0.0;25.1;11.8;9.6;0.0;23.1;12.1;9.1
33486.0;0.0;26.6;11.8;8.8;3.0;18.56;67.5;1.166667;0.0;23.8;13.8;7.5;0.0;25.1;11.8;9.6
33487.0;0.0;31.2;15.8;8.1;6.2;21.6;57.25;0.266667;0.0;26.6;11.8;8.8;0.0;23.8;13.8;7.5
33488.0;0.0;28.0;15.6;6.4;4.5;20.48;68.25;3.366667;0.0;31.2;15.8;8.1;0.0;26.6;11.8;8.8
33489.0;0.0;20.8;17.2;0.5;3.7;18.16;82.0;3.933333;0.0;28.0;15.6;6.4;0.0;31.2;15.8;8.1
33490.0;0.2;28.8;15.6;6.9;1.3;19.24;71.75;5.9;0.0;20.8;17.2;0.5;0.0;28.0;15.6;6.4
33491.0;0.0;28.2;13.2;8.2;3.6;19.72;76.25;0.9;0.2;28.8;15.6;6.9;0.0;20.8;17.2;0.5
33492.0;3.1;23.4;16.0;8.9;2.2;18.4;76.5;3.066667;0.0;28.2;13.2;8.2;0.2;28.8;15.6;6.9
33493.0;0.0;28.5;13.4;8.2;4.2;18.54;70.0;0.266667;3.1;23.4;16.0;8.9;0.0;28.2;13.2;8.2
33494.0;0.0;32.6;12.1;9.2;4.1;22.42;58.0;0.1;0.0;28.5;13.4;8.2;3.1;23.4;16.0;8.9
33495.0;0.0;24.2;16.2;0.8;4.3;18.52;86.5;1.566667;0.0;32.6;12.1;9.2;0.0;28.5;13.4;8.2
33496.0;10.6;17.2;15.6;0.0;1.0;16.2;93.5;6.5;0.0;24.2;16.2;0.8;0.0;32.6;12.1;9.2
33497.0;4.8;26.5;16.4;5.1;0.5;20.44;81.5;2.366667;10.6;17.2;15.6;0.0;0.0;24.2;16.2;0.8
33498.0;0.0;29.7;19.0;1.1;2.1;22.94;75.0;1.066667;4.8;26.5;16.4;5.1;10.6;17.2;15.6;0.0
33499.0;11.5;22.0;15.1;0.0;4.5;17.22;87.5;0.433333;0.0;29.7;19.0;1.1;4.8;26.5;16.4;5.1
33500.0;13.6;21.7;12.3;9.7;0.5;15.4;70.25;1.733333;11.5;22.0;15.1;0.0;0.0;29.7;19.0;1.1
33501.0;0.0;24.4;8.7;10.0;2.5;16.32;65.0;3.766667;13.6;21.7;12.3;9.7;11.5;22.0;15.1;0.0
33502.0;0.0;31.0;12.4;8.8;2.5;21.7;65.25;0.8;0.0;24.4;8.7;10.0;13.6;21.7;12.3;9.7
33503.0;0.1;18.8;13.2;0.0;3.8;15.28;83.75;3.3;0.0;31.0;12.4;8.8;0.0;24.4;8.7;10.0
33504.0;0.5;18.5;10.8;10.1;1.2;13.76;61.25;4.333333;0.1;18.8;13.2;0.0;0.0;31.0;12.4;8.8
33505.0;0.0;19.5;10.9;10.2;3.0;14.08;58.5;3.566667;0.5;18.5;10.8;10.1;0.1;18.8;13.2;0.0
33506.0;0.0;22.4;12.4;7.6;4.0;16.84;63.75;6.3;0.0;19.5;10.9;10.2;0.5;18.5;10.8;10.1
33507.0;0.0;25.5;14.9;10.0;4.0;19.1;68.5;6.966667;0.0;22.4;12.4;7.6;0.0;19.5;10.9;10.2
33508.0;0.0;27.2;14.2;7.3;3.8;21.02;63.5;3.066667;0.0;25.5;14.9;10.0;0.0;22.4;12.4;7.6
33509.0;2.7;22.0;14.4;0.0;3.5;16.24;66.5;3.766667;0.0;27.2;14.2;7.3;0.0;25.5;14.9;10.0
33510.0;0.0;16.7;10.3;0.2;2.2;13.44;62.25;0.9;2.7;22.0;14.4;0.0;0.0;27.2;14.2;7.3
33511.0;7.0;14.6;10.4;0.1;3.9;11.76;88.25;1.066667;0.0;16.7;10.3;0.2;2.7;22.0;14.4;0.0
33512.0;4.6;22.1;9.3;6.0;1.5;14.28;70.0;3.866667;7.0;14.6;10.4;0.1;0.0;16.7;10.3;0.2
33513.0;0.0;20.2;9.3;2.1;2.0;15.22;60.25;5.433333;4.6;22.1;9.3;6.0;7.0;14.6;10.4;0.1
33514.0;0.0;21.5;9.3;10.0;3.5;15.28;61.5;4.933333;0.0;20.2;9.3;2.1;4.6;22.1;9.3;6.0
33515.0;0.0;24.3;13.1;6.9;5.0;17.64;73.75;7.366667;0.0;21.5;9.3;10.0;0.0;20.2;9.3;2.1
33516.0;0.0;23.3;16.5;0.7;2.6;19.64;82.25;3.3;0.0;24.3;13.1;6.9;0.0;21.5;9.3;10.0
33518.0;0.8;17.3;11.1;6.2;1.7;13.68;71.25;1.85;10.0;20.6;14.9;0.0;0.0;23.3;16.5;0.7
33519.0;0.0;21.3;8.4;9.7;2.0;15.24;66.25;3.866667;0.8;17.3;11.1;6.2;10.0;20.6;14.9;0.0
33520.0;0.0;23.3;12.4;1.9;4.0;17.22;75.75;1.033333;0.0;21.3;8.4;9.7;0.8;17.3;11.1;6.2
33521.0;3.9;22.8;14.4;8.1;1.8;17.64;77.0;2.6;0.0;23.3;12.4;1.9;0.0;21.3;8.4;9.7
33522.0;0.0;26.4;13.9;7.7;2.2;18.5;67.75;0.6;3.9;22.8;14.4;8.1;0.0;23.3;12.4;1.9
33523.0;0.0;30.3;14.2;10.5;3.3;21.86;61.75;0.933333;0.0;26.4;13.9;7.7;3.9;22.8;14.4;8.1
33524.0;0.0;33.7;15.4;9.5;4.5;24.7;54.0;1.7;0.0;30.3;14.2;10.5;0.0;26.4;13.9;7.7
33525.0;0.0;38.2;21.4;8.4;6.5;30.12;40.75;5.133333;0.0;33.7;15.4;9.5;0.0;30.3;14.2;10.5
33526.0;0.0;36.0;24.8;0.9;8.6;28.36;59.25;6.266667;0.0;38.2;21.4;8.4;0.0;33.7;15.4;9.5
33527.0;0.0;27.7;20.9;1.4;2.5;23.1;81.75;1.266667;0.0;36.0;24.8;0.9;0.0;38.2;21.4;8.4
33528.0;0.2;23.4;16.8;10.3;4.3;19.0;48.25;6.3;0.0;27.7;20.9;1.4;0.0;36.0;24.8;0.9
33529.0;0.0;23.8;12.0;7.7;4.7;17.22;68.25;1.866667;0.2;23.4;16.8;10.3;0.0;27.7;20.9;1.4
33530.0;0.0;28.2;12.3;10.3;2.8;20.02;65.5;0.8;0.0;23.8;12.0;7.7;0.2;23.4;16.8;10.3
33531.0;0.0;27.4;16.4;7.9;3.3;20.6;74.25;5.833333;0.0;28.2;12.3;10.3;0.0;23.8;12.0;7.7
33532.0;0.0;31.8;17.6;10.5;3.9;23.08;63.5;2.2;0.0;27.4;16.4;7.9;0.0;28.2;12.3;10.3
33533.0;0.0;35.6;17.3;10.3;3.0;26.7;49.75;1.8;0.0;31.8;17.6;10.5;0.0;27.4;16.4;7.9
33534.0;0.0;32.5;21.8;3.7;7.0;24.58;71.25;5.3;0.0;35.6;17.3;10.3;0.0;31.8;17.6;10.5
33535.0;18.8;21.8;19.2;0.0;2.8;20.44;92.5;2.333333;0.0;32.5;21.8;3.7;0.0;35.6;17.3;10.3
33536.0;8.3;31.5;20.5;6.4;0.7;23.88;77.5;1.233333;18.8;21.8;19.2;0.0;0.0;32.5;21.8;3.7
33537.0;38.9;26.4;20.4;3.8;1.8;21.98;82.25;3.733333;8.3;31.5;20.5;6.4;18.8;21.8;19.2;0.0
33538.0;0.0;22.7;18.1;0.0;1.7;20.32;82.0;5.3;38.9;26.4;20.4;3.8;8.3;31.5;20.5;6.4
33539.0;0.0;26.6;17.6;1.7;1.8;20.62;85.25;5.466667;0.0;22.7;18.1;0.0;38.9;26.4;20.4;3.8
33540.0;0.0;25.3;17.3;2.2;2.0;21.3;84.25;3.2;0.0;26.6;17.6;1.7;0.0;22.7;18.1;0.0
33541.0;2.7;21.8;18.5;0.0;1.5;19.7;87.0;2.7;0.0;25.3;17.3;2.2;0.0;26.6;17.6;1.7
33542.0;1.1;23.4;16.2;3.1;1.0;19.04;78.75;4.633333;2.7;21.8;18.5;0.0;0.0;25.3;17.3;2.2
33543.0;0.2;19.4;15.2;0.0;2.5;16.8;88.75;7.55;1.1;23.4;16.2;3.1;2.7;21.8;18.5;0.0
33544.0;23.2;20.6;15.3;0.0;1.5;16.9;85.0;5.833333;0.2;19.4;15.2;0.0;1.1;23.4;16.2;3.1
33545.0;5.0;23.3;15.7;6.3;1.6;18.88;77.5;6.7;23.2;20.6;15.3;0.0;0.2;19.4;15.2;0.0
33546.0;0.0;26.0;16.9;11.1;3.5;20.16;74.25;9.366667;5.0;23.3;15.7;6.3;23.2;20.6;15.3;0.0
33547.0;0.0;27.4;17.0;9.8;4.0;21.24;72.75;4.766667;0.0;26.0;16.9;11.1;5.0;23.3;15.7;6.3
33548.0;0.0;31.2;17.6;4.6;3.2;22.68;75.25;1.266667;0.0;27.4;17.0;9.8;0.0;26.0;16.9;11.1
33549.0;17.6;27.0;18.6;8.1;3.0;22.36;59.0;4.9;0.0;31.2;17.6;4.6;0.0;27.4;17.0;9.8
33550.0;0.0;26.2;16.0;11.3;3.8;20.5;66.25;5.1;17.6;27.0;18.6;8.1;0.0;31.2;17.6;4.6
33551.0;0.0;25.8;16.4;10.1;3.8;19.66;68.5;1.466667;0.0;26.2;16.0;11.3;17.6;27.0;18.6;8.1
33552.0;0.0;25.8;12.7;11.1;2.6;18.96;64.5;1.033333;0.0;25.8;16.4;10.1;0.0;26.2;16.0;11.3
33553.0;0.0;28.7;14.8;10.6;3.8;20.7;63.25;4.466667;0.0;25.8;12.7;11.1;0.0;25.8;16.4;10.1
33554.0;0.0;21.7;15.7;3.4;4.0;17.84;68.0;3.9;0.0;28.7;14.8;10.6;0.0;25.8;12.7;11.1
33555.0;0.0;24.1;14.4;5.8;3.3;19.44;69.75;9.733333;0.0;21.7;15.7;3.4;0.0;28.7;14.8;10.6
33556.0;0.0;20.0;18.2;0.0;3.7;18.84;86.75;7.666667;0.0;24.1;14.4;5.8;0.0;21.7;15.7;3.4
33557.0;6.5;23.7;17.4;0.7;1.5;19.64;84.25;4.966667;0.0;20.0;18.2;0.0;0.0;24.1;14.4;5.8
33558.0;0.1;22.8;16.7;0.5;1.2;18.78;89.25;2.5;6.5;23.7;17.4;0.7;0.0;20.0;18.2;0.0
33559.0;2.8;24.4;17.4;6.8;1.0;20.16;77.75;2.3;0.1;22.8;16.7;0.5;6.5;23.7;17.4;0.7
33560.0;0.0;26.6;16.4;10.6;1.8;21.52;70.75;3.3;2.8;24.4;17.4;6.8;0.1;22.8;16.7;0.5
33561.0;0.0;27.0;15.9;11.0;3.0;20.8;71.25;6.733333;0.0;26.6;16.4;10.6;2.8;24.4;17.4;6.8
33562.0;0.0;26.2;17.3;9.2;3.5;20.74;69.75;3.666667;0.0;27.0;15.9;11.0;0.0;26.6;16.4;10.6
33563.0;0.0;29.8;17.0;11.6;3.0;22.68;73.5;2.133333;0.0;26.2;17.3;9.2;0.0;27.0;15.9;11.0
33564.0;0.0;33.7;17.2;11.3;4.2;24.9;58.5;3.366667;0.0;29.8;17.0;11.6;0.0;26.2;17.3;9.2
33565.0;0.0;36.7;20.2;8.7;5.2;27.78;49.0;4.4;0.0;33.7;17.2;11.3;0.0;29.8;17.0;11.6
33566.0;0.0;36.8;22.5;4.8;6.5;26.86;68.0;0.533333;0.0;36.7;20.2;8.7;0.0;33.7;17.2;11.3
33567.0;3.2;29.7;17.8;0.0;3.5;23.62;82.25;2.3;0.0;36.8;22.5;4.8;0.0;36.7;20.2;8.7
33568.0;0.4;25.8;18.5;0.7;1.7;21.62;82.5;3.666667;3.2;29.7;17.8;0.0;0.0;36.8;22.5;4.8
33569.0;5.5;26.8;17.0;5.8;1.3;20.96;68.25;3.033333;0.4;25.8;18.5;0.7;3.2;29.7;17.8;0.0
33570.0;0.0;30.4;17.0;6.9;3.5;23.88;63.5;2.533333;5.5;26.8;17.0;5.8;0.4;25.8;18.5;0.7
33571.0;0.0;34.1;19.4;6.3;3.5;25.92;71.25;2.4;0.0;30.4;17.0;6.9;5.5;26.8;17.0;5.8
33572.0;2.6;26.2;22.0;9.1;3.5;23.28;77.0;8.066667;0.0;34.1;19.4;6.3;0.0;30.4;17.0;6.9
33573.0;0.0;28.7;18.8;10.8;2.7;23.26;67.75;4.466667;2.6;26.2;22.0;9.1;0.0;34.1;19.4;6.3
33574.0;0.0;31.4;17.2;11.8;3.3;23.26;60.0;3.766667;0.0;28.7;18.8;10.8;2.6;26.2;22.0;9.1
33575.0;0.0;30.6;17.5;10.3;4.5;23.36;63.25;6.3;0.0;31.4;17.2;11.8;0.0;28.7;18.8;10.8
33576.0;0.0;33.5;19.6;11.4;5.0;25.78;60.25;2.9;0.0;30.6;17.5;10.3;0.0;31.4;17.2;11.8
33577.0;0.0;32.9;20.6;4.2;4.8;26.38;67.5;3.4;0.0;33.5;19.6;11.4;0.0;30.6;17.5;10.3
33578.0;0.0;29.1;22.5;0.0;3.4;24.8;79.0;2.5;0.0;32.9;20.6;4.2;0.0;33.5;19.6;11.4
33579.0;2.2;28.7;21.9;0.0;1.9;24.1;79.5;4.4;0.0;29.1;22.5;0.0;0.0;32.9;20.6;4.2
33580.0;0.0;30.2;21.5;5.5;2.6;24.74;72.75;4.266667;2.2;28.7;21.9;0.0;0.0;29.1;22.5;0.0
33581.0;0.0;34.7;20.9;9.1;3.9;25.72;76.0;0.866667;0.0;30.2;21.5;5.5;2.2;28.7;21.9;0.0
33582.0;30.4;31.5;21.5;8.1;2.5;26.32;69.75;3.5;0.0;34.7;20.9;9.1;0.0;30.2;21.5;5.5
33583.0;0.0;31.5;22.4;4.0;3.3;25.52;72.5;2.1;30.4;31.5;21.5;8.1;0.0;34.7;20.9;9.1
33584.0;0.0;26.1;21.8;0.0;2.7;23.34;86.75;1.833333;0.0;31.5;22.4;4.0;30.4;31.5;21.5;8.1
33585.0;4.9;28.8;20.7;7.2;0.5;24.3;72.0;2.5;0.0;26.1;21.8;0.0;0.0;31.5;22.4;4.0
33586.0;0.0;28.6;20.6;3.1;2.9;22.96;84.0;9.233333;4.9;28.8;20.7;7.2;0.0;26.1;21.8;0.0
33587.0;10.1;26.8;19.6;0.0;2.4;23.44;86.75;0.8;0.0;28.6;20.6;3.1;4.9;28.8;20.7;7.2
33588.0;0.1;30.8;21.3;9.6;1.2;25.82;65.0;5.233333;10.1;26.8;19.6;0.0;0.0;28.6;20.6;3.1
33589.0;0.0;32.4;21.0;10.7;4.0;25.84;59.5;4.7;0.1;30.8;21.3;9.6;10.1;26.8;19.6;0.0
33590.0;0.0;34.8;21.0;11.4;4.0;28.44;56.25;1.533333;0.0;32.4;21.0;10.7;0.1;30.8;21.3;9.6
33591.0;0.0;35.4;23.0;5.2;5.0;27.38;61.25;0.8;0.0;34.8;21.0;11.4;0.0;32.4;21.0;10.7
33592.0;9.6;28.3;21.2;1.0;4.0;24.62;82.25;0.866667;0.0;35.4;23.0;5.2;0.0;34.8;21.0;11.4
33593.0;0.0;34.1;22.0;11.4;1.5;27.14;68.5;1.333333;9.6;28.3;21.2;1.0;0.0;35.4;23.0;5.2
33594.0;0.0;36.4;23.2;6.8;4.0;27.28;75.0;2.2;0.0;34.1;22.0;11.4;9.6;28.3;21.2;1.0
33595.0;8.7;33.3;23.2;6.9;4.0;27.1;69.5;4.966667;0.0;36.4;23.2;6.8;0.0;34.1;22.0;11.4
33596.0;0.0;28.3;23.2;2.3;2.8;25.26;80.25;1.666667;8.7;33.3;23.2;6.9;0.0;36.4;23.2;6.8
33597.0;4.3;28.6;23.0;1.8;1.7;25.44;84.75;4.133333;0.0;28.3;23.2;2.3;8.7;33.3;23.2;6.9
33598.0;37.3;25.0;18.4;0.0;2.3;20.68;92.75;3.2;4.3;28.6;23.0;1.8;0.0;28.3;23.2;2.3
33599.0;17.3;26.3;17.4;10.0;0.2;21.5;63.5;5.1;37.3;25.0;18.4;0.0;4.3;28.6;23.0;1.8
33600.0;0.0;27.3;16.0;8.4;3.5;21.34;60.5;3.333333;17.3;26.3;17.4;10.0;37.3;25.0;18.4;0.0
33601.0;0.0;29.9;16.2;11.6;3.9;23.26;65.75;1.6;0.0;27.3;16.0;8.4;17.3;26.3;17.4;10.0
33602.0;0.0;31.6;19.4;9.1;3.0;25.04;75.0;3.8;0.0;29.9;16.2;11.6;0.0;27.3;16.0;8.4
33603.0;0.0;33.1;21.0;10.1;3.0;25.94;73.5;2.2;0.0;31.6;19.4;9.1;0.0;29.9;16.2;11.6
33604.0;0.0;30.1;21.6;4.6;3.5;25.32;79.0;3.933333;0.0;33.1;21.0;10.1;0.0;31.6;19.4;9.1
33605.0;0.0;30.9;22.4;0.9;2.8;26.1;81.5;0.266667;0.0;30.1;21.6;4.6;0.0;33.1;21.0;10.1
33606.0;1.7;30.6;23.3;10.6;1.7;25.74;61.0;6.4;0.0;30.9;22.4;0.9;0.0;30.1;21.6;4.6
33607.0;0.0;29.4;19.8;11.1;4.7;23.9;63.0;3.066667;1.7;30.6;23.3;10.6;0.0;30.9;22.4;0.9
33608.0;0.0;28.2;18.2;11.9;5.4;22.76;60.0;1.466667;0.0;29.4;19.8;11.1;1.7;30.6;23.3;10.6
33609.0;0.0;29.4;17.8;9.8;4.1;22.96;62.75;3.466667;0.0;28.2;18.2;11.9;0.0;29.4;19.8;11.1
33610.0;0.0;30.9;19.4;9.3;5.0;24.58;63.75;4.6;0.0;29.4;17.8;9.8;0.0;28.2;18.2;11.9
33611.0;0.0;30.9;21.8;1.5;4.8;25.26;72.75;4.433333;0.0;30.9;19.4;9.3;0.0;29.4;17.8;9.8
33612.0;0.0;32.4;21.7;10.2;2.9;26.1;67.25;5.466667;0.0;30.9;21.8;1.5;0.0;30.9;19.4;9.3
33613.0;0.0;33.7;21.8;7.7;4.3;27.12;66.75;1.3;0.0;32.4;21.7;10.2;0.0;30.9;21.8;1.5
33614.0;0.0;28.7;22.1;11.2;4.2;24.12;64.75;4.933333;0.0;33.7;21.8;7.7;0.0;32.4;21.7;10.2
33618.0;0.0;25.2;19.1;2.1;3.3;20.7;65.75;3.766667;0.0;33.3;19.7;11.1;0.0;31.2;17.5;11.8
33619.0;0.0;25.5;15.7;10.0;4.9;19.92;56.0;2.366667;0.0;25.2;19.1;2.1;0.0;33.3;19.7;11.1
33620.0;0.0;28.4;14.4;10.5;4.5;22.04;56.25;3.833333;0.0;25.5;15.7;10.0;0.0;25.2;19.1;2.1
33621.0;0.0;31.6;16.2;11.8;4.3;24.06;61.25;0.8;0.0;28.4;14.4;10.5;0.0;25.5;15.7;10.0
33622.0;0.0;33.1;18.8;10.6;5.3;25.26;56.75;2.5;0.0;31.6;16.2;11.8;0.0;28.4;14.4;10.5
33623.0;0.0;35.1;20.0;9.7;5.7;26.38;65.0;0.8;0.0;33.1;18.8;10.6;0.0;31.6;16.2;11.8
33624.0;0.0;33.1;20.6;9.6;4.0;25.58;68.5;9.1;0.0;35.1;20.0;9.7;0.0;33.1;18.8;10.6
33625.0;0.0;28.7;20.3;8.7;5.5;24.0;72.0;14.2;0.0;33.1;20.6;9.6;0.0;35.1;20.0;9.7
33626.0;23.2;24.4;19.8;0.0;4.0;21.94;91.25;6.233333;0.0;28.7;20.3;8.7;0.0;33.1;20.6;9.6
33627.0;78.3;26.7;20.0;4.0;1.0;22.84;82.5;4.433333;23.2;24.4;19.8;0.0;0.0;28.7;20.3;8.7
33628.0;4.8;30.7;21.0;4.8;1.3;24.14;87.75;1.933333;78.3;26.7;20.0;4.0;23.2;24.4;19.8;0.0
33629.0;52.2;31.2;21.4;2.0;1.7;25.06;85.5;0.966667;4.8;30.7;21.0;4.8;78.3;26.7;20.0;4.0
33630.0;5.5;32.0;20.8;5.4;1.5;24.88;77.25;0.533333;52.2;31.2;21.4;2.0;4.8;30.7;21.0;4.8
33631.0;0.2;32.7;22.2;7.7;2.0;26.46;77.75;0.0;5.5;32.0;20.8;5.4;52.2;31.2;21.4;2.0
33632.0;0.3;32.0;22.8;6.8;2.5;26.98;81.5;2.266667;0.2;32.7;22.2;7.7;5.5;32.0;20.8;5.4
33633.0;0.4;32.0;23.2;5.0;1.7;26.76;78.75;3.9;0.3;32.0;22.8;6.8;0.2;32.7;22.2;7.7
33634.0;0.0;31.3;22.8;1.1;2.7;25.46;83.75;3.566667;0.4;32.0;23.2;5.0;0.3;32.0;22.8;6.8
33635.0;5.8;30.2;22.4;1.6;1.9;25.6;82.75;3.6;0.0;31.3;22.8;1.1;0.4;32.0;23.2;5.0
33636.0;0.1;32.2;23.4;1.8;2.7;26.8;78.75;1.233333;5.8;30.2;22.4;1.6;0.0;31.3;22.8;1.1
33637.0;0.0;34.4;23.6;6.4;2.8;27.48;72.75;0.8;0.1;32.2;23.4;1.8;5.8;30.2;22.4;1.6
33638.0;3.1;33.3;22.4;7.6;2.9;26.34;73.25;5.133333;0.0;34.4;23.6;6.4;0.1;32.2;23.4;1.8
